,dt,timezone,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds_all,weather_main,weather_description,Date,Hour
356480,1538769600,-14400,10.5,5.31,9.73,11.39,1021,57,5.1,91,100,Clouds,overcast clouds,2018-10-05,20
356481,1538773200,-14400,11.05,6.15,10.79,11.63,1021,51,4.44,92,100,Clouds,overcast clouds,2018-10-05,21
356482,1538776800,-14400,11.17,6.27,9.81,12.01,1020,52,4.53,89,100,Clouds,overcast clouds,2018-10-05,22
356483,1538780400,-14400,11.07,6.68,9.4,12.47,1021,53,3.85,76,83,Clouds,broken clouds,2018-10-05,23
356484,1538784000,-14400,10.93,6.56,9.0,12.91,1021,57,4.04,78,41,Clouds,scattered clouds,2018-10-06,00
356485,1538787600,-14400,11.26,6.8,9.0,13.23,1021,59,4.37,87,74,Clouds,broken clouds,2018-10-06,01
356486,1538791200,-14400,11.71,7.33,9.0,13.51,1020,62,4.56,92,98,Clouds,overcast clouds,2018-10-06,02
356487,1538794800,-14400,11.62,7.57,9.0,13.78,1020,70,4.58,95,94,Clouds,overcast clouds,2018-10-06,03
356488,1538798400,-14400,11.88,8.14,9.0,14.04,1019,67,4.01,92,84,Clouds,broken clouds,2018-10-06,04
356489,1538802000,-14400,11.99,8.77,9.0,14.23,1019,69,3.44,74,100,Clouds,overcast clouds,2018-10-06,05
356490,1538805600,-14400,11.98,8.86,9.0,14.37,1019,73,3.56,67,100,Clouds,overcast clouds,2018-10-06,06
356491,1538809200,-14400,11.44,8.12,9.4,14.42,1018,71,3.55,73,100,Clouds,overcast clouds,2018-10-06,07
356492,1538812800,-14400,11.28,8.14,9.0,14.45,1017,73,3.36,76,100,Clouds,overcast clouds,2018-10-06,08
356493,1538816400,-14400,11.44,8.55,9.0,14.45,1018,78,3.37,76,100,Rain,light rain,2018-10-06,09
356494,1538820000,-14400,11.41,8.5,9.0,14.2,1017,80,3.52,84,100,Rain,moderate rain,2018-10-06,10
356495,1538823600,-14400,11.14,8.5,8.7,14.24,1018,79,2.98,84,100,Rain,moderate rain,2018-10-06,11
356496,1538827200,-14400,10.56,7.97,8.7,14.38,1018,85,3.09,91,100,Rain,light rain,2018-10-06,12
356497,1538830800,-14400,10.19,7.3,8.7,13.91,1017,86,3.45,101,100,Rain,light rain,2018-10-06,13
356498,1538834400,-14400,11.84,10.1,10.0,15.07,1017,88,2.52,107,99,Rain,moderate rain,2018-10-06,14
356499,1538838000,-14400,12.39,11.34,10.0,15.5,1017,87,1.67,100,100,Rain,light rain,2018-10-06,15
356500,1538841600,-14400,12.85,12.05,11.0,16.01,1017,87,1.5,116,100,Rain,light rain,2018-10-06,16
356501,1538845200,-14400,13.14,12.18,12.0,16.65,1017,87,1.85,117,99,Clouds,overcast clouds,2018-10-06,17
356502,1538848800,-14400,13.85,12.26,12.5,17.31,1016,86,2.96,154,100,Clouds,overcast clouds,2018-10-06,18
356503,1538852400,-14400,14.09,12.51,12.5,18.7,1015,88,3.2,170,100,Rain,light rain,2018-10-06,19
356504,1538856000,-14400,15.05,14.04,14.0,20.88,1015,88,2.81,181,100,Rain,moderate rain,2018-10-06,20
356505,1538859600,-14400,15.71,15.41,14.0,21.97,1015,88,2.1,204,100,Clouds,overcast clouds,2018-10-06,21
356506,1538863200,-14400,15.99,16.26,15.0,19.88,1015,87,1.33,151,92,Clouds,overcast clouds,2018-10-06,22
356507,1538866800,-14400,15.62,16.07,14.0,19.94,1016,88,0.99,354,97,Clouds,overcast clouds,2018-10-06,23
356508,1538870400,-14400,15.75,15.62,14.0,20.6,1016,89,1.96,354,100,Rain,light rain,2018-10-07,00
356509,1538874000,-14400,16.0,15.1,14.3,20.3,1017,84,2.75,355,100,Rain,light rain,2018-10-07,01
356510,1538877600,-14400,16.34,15.64,15.0,20.15,1017,90,3.15,3,100,Rain,moderate rain,2018-10-07,02
356511,1538881200,-14400,16.46,15.08,16.0,19.09,1018,81,3.39,3,100,Rain,moderate rain,2018-10-07,03
356512,1538884800,-14400,16.48,15.25,15.13,17.87,1018,86,3.62,355,100,Rain,moderate rain,2018-10-07,04
356513,1538888400,-14400,15.7,13.94,14.09,17.0,1019,84,3.85,352,100,Rain,light rain,2018-10-07,05
356514,1538892000,-14400,14.85,12.47,14.0,16.0,1019,78,3.88,352,100,Rain,light rain,2018-10-07,06
356515,1538895600,-14400,14.25,12.09,13.0,15.73,1019,86,3.95,350,100,Rain,moderate rain,2018-10-07,07
356516,1538899200,-14400,13.88,11.51,13.0,15.68,1020,87,4.17,350,100,Rain,moderate rain,2018-10-07,08
356517,1538902800,-14400,13.5,11.2,13.0,14.94,1020,87,3.9,354,100,Rain,light rain,2018-10-07,09
356518,1538906400,-14400,13.5,12.24,12.75,14.79,1021,87,2.42,359,100,Clouds,overcast clouds,2018-10-07,10
356519,1538910000,-14400,13.51,12.23,12.87,14.75,1022,88,2.52,358,100,Clouds,overcast clouds,2018-10-07,11
356520,1538913600,-14400,13.83,12.7,12.77,15.84,1022,86,2.3,10,99,Clouds,overcast clouds,2018-10-07,12
356521,1538917200,-14400,13.89,12.33,13.0,15.95,1023,85,2.86,14,95,Clouds,overcast clouds,2018-10-07,13
356522,1538920800,-14400,14.2,12.5,13.0,16.04,1024,86,3.26,9,100,Clouds,overcast clouds,2018-10-07,14
356523,1538924400,-14400,13.98,12.29,13.0,16.12,1025,88,3.31,21,100,Rain,light rain,2018-10-07,15
356524,1538928000,-14400,13.57,11.93,13.0,15.37,1025,88,3.06,34,100,Rain,light rain,2018-10-07,16
356525,1538931600,-14400,13.7,12.04,13.0,15.62,1025,87,3.08,51,100,Clouds,overcast clouds,2018-10-07,17
356526,1538935200,-14400,13.52,11.6,13.0,15.57,1025,85,3.23,68,100,Clouds,overcast clouds,2018-10-07,18
356527,1538938800,-14400,13.46,11.35,13.0,15.54,1025,81,3.18,81,100,Clouds,overcast clouds,2018-10-07,19
356528,1538942400,-14400,13.53,11.61,13.0,15.88,1025,82,3.01,77,100,Clouds,overcast clouds,2018-10-07,20
356529,1538946000,-14400,13.34,11.31,12.0,15.97,1026,82,3.09,70,100,Clouds,overcast clouds,2018-10-07,21
356530,1538949600,-14400,13.26,11.17,12.0,15.63,1026,82,3.15,71,100,Clouds,overcast clouds,2018-10-07,22
356531,1538953200,-14400,13.18,10.98,11.9,15.69,1027,82,3.27,65,100,Clouds,overcast clouds,2018-10-07,23
356532,1538956800,-14400,13.03,10.77,11.9,15.73,1027,86,3.58,72,100,Clouds,overcast clouds,2018-10-08,00
356533,1538960400,-14400,13.19,10.57,11.9,15.75,1027,80,3.73,74,100,Clouds,overcast clouds,2018-10-08,01
356534,1538964000,-14400,13.29,10.34,12.0,15.68,1027,78,4.1,81,100,Clouds,overcast clouds,2018-10-08,02
356535,1538967600,-14400,12.71,9.41,11.0,15.61,1027,77,4.33,86,100,Clouds,overcast clouds,2018-10-08,03
356536,1538971200,-14400,12.43,9.01,11.0,15.47,1028,78,4.46,84,100,Clouds,overcast clouds,2018-10-08,04
356537,1538974800,-14400,11.95,8.34,10.0,15.34,1028,79,4.64,86,100,Clouds,overcast clouds,2018-10-08,05
356538,1538978400,-14400,11.89,8.27,10.0,15.23,1028,79,4.64,84,100,Clouds,overcast clouds,2018-10-08,06
356539,1538982000,-14400,11.48,7.88,9.0,15.18,1027,79,4.47,81,100,Clouds,overcast clouds,2018-10-08,07
356540,1538985600,-14400,11.29,7.51,9.0,15.14,1027,80,4.73,82,100,Clouds,overcast clouds,2018-10-08,08
356541,1538989200,-14400,11.25,7.48,9.0,15.17,1027,81,4.76,81,100,Clouds,overcast clouds,2018-10-08,09
356542,1538992800,-14400,11.24,7.5,9.0,14.83,1027,81,4.72,83,100,Clouds,overcast clouds,2018-10-08,10
356543,1538996400,-14400,11.04,7.1,9.0,14.99,1027,82,5.0,85,100,Clouds,overcast clouds,2018-10-08,11
356544,1539000000,-14400,11.02,7.23,9.0,15.19,1027,84,4.9,88,100,Clouds,overcast clouds,2018-10-08,12
356545,1539003600,-14400,11.07,7.26,9.0,15.45,1027,85,5.01,95,100,Clouds,overcast clouds,2018-10-08,13
356546,1539007200,-14400,11.9,7.9,9.0,15.79,1026,82,5.38,99,100,Clouds,overcast clouds,2018-10-08,14
356547,1539010800,-14400,12.28,8.52,11.0,15.37,1026,83,5.24,102,100,Clouds,overcast clouds,2018-10-08,15
356548,1539014400,-14400,12.53,9.28,11.0,15.6,1026,84,4.67,105,100,Clouds,overcast clouds,2018-10-08,16
356549,1539018000,-14400,13.22,10.75,12.0,16.57,1025,85,3.89,111,100,Clouds,overcast clouds,2018-10-08,17
356550,1539021600,-14400,13.22,11.28,12.0,16.47,1024,85,3.14,115,100,Clouds,overcast clouds,2018-10-08,18
356551,1539025200,-14400,13.29,11.68,12.0,16.44,1024,87,2.84,120,87,Clouds,overcast clouds,2018-10-08,19
356552,1539028800,-14400,13.73,12.44,13.0,16.62,1023,87,2.56,112,77,Clouds,broken clouds,2018-10-08,20
356553,1539032400,-14400,13.99,13.06,13.0,16.78,1023,89,2.3,105,54,Clouds,broken clouds,2018-10-08,21
356554,1539036000,-14400,13.91,13.2,13.0,16.4,1023,91,2.1,67,67,Clouds,broken clouds,2018-10-08,22
356555,1539039600,-14400,13.78,13.32,13.0,15.86,1023,91,1.69,82,79,Clouds,broken clouds,2018-10-08,23
356556,1539043200,-14400,13.77,12.7,13.0,16.05,1023,92,2.63,115,65,Clouds,broken clouds,2018-10-09,00
356557,1539046800,-14400,13.84,12.79,13.0,16.34,1022,91,2.56,130,37,Clouds,scattered clouds,2018-10-09,01
356558,1539050400,-14400,14.24,13.76,13.0,16.53,1022,91,1.92,144,36,Clouds,scattered clouds,2018-10-09,02
356559,1539054000,-14400,14.54,14.09,12.9,17.19,1022,91,2.02,151,34,Clouds,scattered clouds,2018-10-09,03
356560,1539057600,-14400,14.64,14.16,13.62,18.14,1022,91,2.11,151,48,Clouds,scattered clouds,2018-10-09,04
356561,1539061200,-14400,14.65,13.86,13.7,19.16,1021,90,2.47,198,49,Clouds,scattered clouds,2018-10-09,05
356562,1539064800,-14400,14.71,13.52,13.7,19.78,1021,90,3.07,210,43,Clouds,scattered clouds,2018-10-09,06
356563,1539068400,-14400,14.47,13.36,13.7,19.91,1021,91,2.93,205,36,Clouds,scattered clouds,2018-10-09,07
356564,1539072000,-14400,14.48,12.9,13.0,20.92,1021,91,3.6,211,26,Clouds,scattered clouds,2018-10-09,08
356565,1539075600,-14400,14.41,12.47,13.0,20.77,1021,91,4.08,215,9,Clear,sky is clear,2018-10-09,09
356566,1539079200,-14400,14.49,12.62,13.0,20.45,1021,92,4.1,223,23,Clouds,few clouds,2018-10-09,10
356567,1539082800,-14400,14.9,13.23,13.0,20.4,1021,92,4.01,222,27,Clouds,scattered clouds,2018-10-09,11
356568,1539086400,-14400,15.15,13.38,14.0,20.32,1022,91,4.19,223,30,Clouds,scattered clouds,2018-10-09,12
356569,1539090000,-14400,16.77,15.64,14.0,20.33,1022,92,4.16,219,40,Clouds,scattered clouds,2018-10-09,13
356570,1539093600,-14400,18.83,17.55,18.0,21.55,1021,81,4.39,211,31,Clouds,scattered clouds,2018-10-09,14
356571,1539097200,-14400,21.48,20.2,20.0,24.18,1021,77,5.38,215,47,Clouds,scattered clouds,2018-10-09,15
356572,1539100800,-14400,23.63,23.0,21.19,26.0,1020,73,5.2,218,52,Clouds,broken clouds,2018-10-09,16
356573,1539104400,-14400,25.21,24.72,21.49,27.0,1020,66,4.93,217,49,Clouds,scattered clouds,2018-10-09,17
356574,1539108000,-14400,25.73,25.28,21.65,27.0,1019,60,4.26,208,17,Clouds,few clouds,2018-10-09,18
356575,1539111600,-14400,26.32,26.35,21.96,29.0,1019,62,4.22,202,12,Clouds,few clouds,2018-10-09,19
356576,1539115200,-14400,25.51,25.39,22.16,28.0,1018,63,4.13,197,8,Clear,sky is clear,2018-10-09,20
356577,1539118800,-14400,25.53,25.38,22.3,28.0,1018,63,4.18,189,10,Clear,sky is clear,2018-10-09,21
356578,1539122400,-14400,24.48,25.31,22.0,27.0,1018,66,2.62,201,25,Clouds,scattered clouds,2018-10-09,22
356579,1539126000,-14400,22.85,23.26,20.0,25.0,1018,69,2.73,201,16,Clouds,few clouds,2018-10-09,23
356580,1539129600,-14400,22.71,23.41,21.0,25.0,1018,72,2.63,205,22,Clouds,few clouds,2018-10-10,00
356581,1539133200,-14400,22.13,23.0,21.0,24.0,1018,76,2.57,205,33,Clouds,scattered clouds,2018-10-10,01
356582,1539136800,-14400,21.34,22.1,20.0,23.0,1018,80,2.75,201,31,Clouds,scattered clouds,2018-10-10,02
356583,1539140400,-14400,20.67,20.78,19.0,22.0,1017,78,3.06,198,45,Clouds,scattered clouds,2018-10-10,03
356584,1539144000,-14400,20.36,20.64,20.0,21.26,1017,82,3.1,199,31,Clouds,scattered clouds,2018-10-10,04
356585,1539147600,-14400,19.42,19.7,18.0,21.28,1017,87,3.12,200,23,Clouds,few clouds,2018-10-10,05
356586,1539151200,-14400,19.13,19.18,18.0,21.15,1017,87,3.28,203,11,Clouds,few clouds,2018-10-10,06
356587,1539154800,-14400,19.23,19.32,18.0,21.0,1016,87,3.27,208,4,Clear,sky is clear,2018-10-10,07
356588,1539158400,-14400,19.05,18.87,18.0,20.85,1016,83,3.15,217,10,Clear,sky is clear,2018-10-10,08
356589,1539162000,-14400,18.8,18.97,18.0,20.66,1016,87,2.92,212,15,Clouds,few clouds,2018-10-10,09
356590,1539165600,-14400,18.54,18.47,18.0,19.8,1016,86,3.02,202,33,Clouds,scattered clouds,2018-10-10,10
356591,1539169200,-14400,18.87,18.99,18.0,20.34,1015,84,2.73,201,34,Clouds,scattered clouds,2018-10-10,11
356592,1539172800,-14400,18.92,19.18,18.0,20.29,1015,82,2.34,201,41,Clouds,scattered clouds,2018-10-10,12
356593,1539176400,-14400,20.47,20.72,19.03,21.0,1015,79,2.87,194,68,Clouds,broken clouds,2018-10-10,13
356594,1539180000,-14400,21.56,21.61,20.64,22.87,1015,73,3.05,189,45,Clouds,scattered clouds,2018-10-10,14
356595,1539183600,-14400,22.88,22.9,21.03,24.0,1014,71,3.56,190,55,Clouds,broken clouds,2018-10-10,15
356596,1539187200,-14400,24.16,23.99,21.48,25.0,1013,66,3.87,188,81,Clouds,broken clouds,2018-10-10,16
356597,1539190800,-14400,24.33,23.37,21.94,26.0,1012,61,4.38,187,65,Clouds,broken clouds,2018-10-10,17
356598,1539194400,-14400,24.56,22.48,22.23,26.1,1011,52,4.8,188,68,Clouds,broken clouds,2018-10-10,18
356599,1539198000,-14400,24.64,23.37,22.0,27.0,1010,58,4.55,185,52,Clouds,broken clouds,2018-10-10,19
356600,1539201600,-14400,24.69,23.73,22.0,27.0,1010,58,4.14,179,38,Clouds,scattered clouds,2018-10-10,20
356601,1539205200,-14400,24.15,23.52,21.0,26.0,1009,60,3.68,174,19,Clouds,few clouds,2018-10-10,21
356602,1539208800,-14400,22.96,22.79,20.0,25.0,1008,61,2.57,144,40,Clouds,scattered clouds,2018-10-10,22
356603,1539212400,-14400,21.72,21.0,20.3,22.07,1008,71,3.99,125,61,Clouds,broken clouds,2018-10-10,23
356604,1539216000,-14400,20.32,19.39,19.0,22.21,1007,75,4.02,135,74,Clouds,broken clouds,2018-10-11,00
356605,1539219600,-14400,20.64,19.83,20.0,22.32,1006,74,3.91,132,87,Rain,moderate rain,2018-10-11,01
356606,1539223200,-14400,21.04,19.81,20.0,22.23,1006,73,4.6,155,95,Rain,light rain,2018-10-11,02
356607,1539226800,-14400,22.07,19.73,21.0,23.3,1005,61,5.25,177,99,Rain,light rain,2018-10-11,03
356608,1539230400,-14400,21.11,19.92,20.0,22.0,1004,77,5.05,184,100,Rain,light rain,2018-10-11,04
356609,1539234000,-14400,21.12,20.02,20.0,22.0,1003,75,4.69,185,100,Rain,light rain,2018-10-11,05
356610,1539237600,-14400,21.13,19.73,20.0,22.0,1003,75,5.12,197,100,Clouds,overcast clouds,2018-10-11,06
356611,1539241200,-14400,21.21,19.95,21.0,21.64,1003,78,5.32,208,100,Clouds,overcast clouds,2018-10-11,07
356612,1539244800,-14400,20.97,19.95,20.0,22.0,1002,81,5.2,215,100,Clouds,overcast clouds,2018-10-11,08
356613,1539248400,-14400,20.78,20.12,20.0,21.24,1002,84,4.92,218,100,Clouds,overcast clouds,2018-10-11,09
356614,1539252000,-14400,20.24,20.18,19.0,21.0,1001,86,3.97,220,100,Clouds,overcast clouds,2018-10-11,10
356615,1539255600,-14400,20.29,20.26,19.0,21.0,1002,86,3.95,214,100,Clouds,overcast clouds,2018-10-11,11
356616,1539259200,-14400,20.07,19.93,19.0,21.0,1002,87,4.09,221,100,Clouds,overcast clouds,2018-10-11,12
356617,1539262800,-14400,20.63,20.16,19.94,21.05,1002,84,4.56,234,100,Clouds,overcast clouds,2018-10-11,13
356618,1539266400,-14400,21.03,19.0,19.84,21.7,1002,67,5.03,249,100,Clouds,overcast clouds,2018-10-11,14
356619,1539270000,-14400,21.02,17.68,19.49,22.0,1002,56,5.61,260,100,Clouds,overcast clouds,2018-10-11,15
356620,1539273600,-14400,20.0,16.12,18.0,21.2,1002,57,6.1,265,100,Clouds,overcast clouds,2018-10-11,16
356621,1539277200,-14400,18.35,13.8,17.0,19.0,1003,56,6.34,266,100,Clouds,overcast clouds,2018-10-11,17
356622,1539280800,-14400,16.94,11.88,16.0,18.28,1003,53,6.32,270,100,Clouds,overcast clouds,2018-10-11,18
356623,1539284400,-14400,16.84,11.88,16.0,17.84,1003,55,6.33,273,100,Clouds,overcast clouds,2018-10-11,19
356624,1539288000,-14400,15.6,10.62,15.0,16.83,1004,55,5.99,274,100,Clouds,overcast clouds,2018-10-11,20
356625,1539291600,-14400,14.73,9.46,14.0,16.98,1004,54,6.07,276,98,Clouds,overcast clouds,2018-10-11,21
356626,1539295200,-14400,14.02,8.74,12.78,15.85,1005,55,5.97,276,97,Clouds,overcast clouds,2018-10-11,22
356627,1539298800,-14400,13.35,7.78,12.2,14.14,1006,54,6.14,280,99,Clouds,overcast clouds,2018-10-11,23
356628,1539302400,-14400,12.55,6.9,12.0,13.39,1006,52,5.92,284,95,Clouds,overcast clouds,2018-10-12,00
356629,1539306000,-14400,12.46,6.87,11.97,13.43,1006,53,5.87,283,88,Clouds,overcast clouds,2018-10-12,01
356630,1539309600,-14400,11.61,5.89,10.76,12.88,1007,53,5.86,283,93,Clouds,overcast clouds,2018-10-12,02
356631,1539313200,-14400,11.48,5.7,10.6,12.55,1007,52,5.86,282,94,Clouds,overcast clouds,2018-10-12,03
356632,1539316800,-14400,10.59,4.52,10.0,12.25,1008,55,6.26,284,98,Clouds,overcast clouds,2018-10-12,04
356633,1539320400,-14400,9.25,2.87,7.3,11.96,1008,58,6.59,288,99,Clouds,overcast clouds,2018-10-12,05
356634,1539324000,-14400,8.39,1.91,7.0,11.54,1008,58,6.55,291,98,Clouds,overcast clouds,2018-10-12,06
356635,1539327600,-14400,8.32,2.07,7.0,11.1,1008,60,6.31,290,95,Clouds,overcast clouds,2018-10-12,07
356636,1539331200,-14400,7.74,1.55,6.0,10.77,1008,60,6.1,289,84,Clouds,broken clouds,2018-10-12,08
356637,1539334800,-14400,7.79,1.83,6.0,10.57,1009,59,5.74,287,89,Clouds,overcast clouds,2018-10-12,09
356638,1539338400,-14400,7.33,1.69,6.0,9.28,1010,62,5.34,281,89,Clouds,overcast clouds,2018-10-12,10
356639,1539342000,-14400,6.92,1.25,5.8,9.17,1010,62,5.29,279,79,Clouds,broken clouds,2018-10-12,11
356640,1539345600,-14400,6.9,1.04,5.8,9.08,1010,64,5.65,283,93,Clouds,overcast clouds,2018-10-12,12
356641,1539349200,-14400,7.36,1.22,5.8,9.02,1010,61,6.0,283,63,Clouds,broken clouds,2018-10-12,13
356642,1539352800,-14400,8.48,2.15,8.0,9.49,1010,57,6.3,286,62,Clouds,broken clouds,2018-10-12,14
356643,1539356400,-14400,9.18,2.54,8.0,10.28,1010,46,6.29,289,96,Clouds,overcast clouds,2018-10-12,15
356644,1539360000,-14400,9.05,2.53,8.0,10.6,1010,51,6.36,288,99,Clouds,overcast clouds,2018-10-12,16
356645,1539363600,-14400,10.0,3.8,9.0,10.93,1010,45,5.74,289,99,Clouds,overcast clouds,2018-10-12,17
356646,1539367200,-14400,10.46,4.31,9.65,11.3,1009,44,5.69,287,100,Clouds,overcast clouds,2018-10-12,18
356647,1539370800,-14400,10.43,4.54,9.75,11.41,1008,47,5.49,282,100,Clouds,overcast clouds,2018-10-12,19
356648,1539374400,-14400,10.47,4.41,9.46,11.42,1008,42,5.45,282,100,Clouds,overcast clouds,2018-10-12,20
356649,1539378000,-14400,10.36,4.45,9.25,11.33,1008,44,5.33,278,100,Clouds,overcast clouds,2018-10-12,21
356650,1539381600,-14400,9.48,4.32,8.54,10.3,1008,42,4.0,289,100,Clouds,overcast clouds,2018-10-12,22
356651,1539385200,-14400,8.46,3.47,7.2,10.07,1009,47,3.87,280,100,Clouds,overcast clouds,2018-10-12,23
356652,1539388800,-14400,8.17,3.46,7.0,9.73,1009,46,3.36,273,100,Clouds,overcast clouds,2018-10-13,00
356653,1539392400,-14400,7.72,3.17,6.01,9.06,1009,55,3.51,273,100,Rain,light rain,2018-10-13,01
356654,1539396000,-14400,6.53,2.48,5.79,7.64,1010,75,3.5,270,100,Rain,light rain,2018-10-13,02
356655,1539399600,-14400,6.49,2.53,5.61,7.44,1009,77,3.45,265,100,Rain,light rain,2018-10-13,03
356656,1539403200,-14400,6.45,2.54,5.58,7.3,1009,78,3.42,260,99,Rain,light rain,2018-10-13,04
356657,1539406800,-14400,6.16,1.97,4.9,8.06,1009,76,3.65,260,100,Rain,light rain,2018-10-13,05
356658,1539410400,-14400,5.77,1.99,4.9,7.14,1009,89,3.54,272,100,Rain,light rain,2018-10-13,06
356659,1539414000,-14400,5.53,1.69,4.9,7.1,1009,81,3.23,282,100,Rain,light rain,2018-10-13,07
356660,1539417600,-14400,5.52,1.8,4.66,6.98,1009,81,3.05,283,100,Rain,light rain,2018-10-13,08
356661,1539421200,-14400,5.51,1.88,4.71,6.95,1009,83,3.01,281,100,Rain,light rain,2018-10-13,09
356662,1539424800,-14400,5.94,2.17,4.99,8.08,1010,81,3.22,287,98,Clouds,overcast clouds,2018-10-13,10
356663,1539428400,-14400,5.88,2.29,4.83,8.14,1011,82,3.0,287,65,Clouds,broken clouds,2018-10-13,11
356664,1539432000,-14400,5.81,2.1,4.76,7.07,1011,81,3.1,284,10,Clear,sky is clear,2018-10-13,12
356665,1539435600,-14400,6.33,2.48,5.1,7.23,1012,78,3.3,279,16,Clouds,few clouds,2018-10-13,13
356666,1539439200,-14400,7.57,2.59,7.0,8.38,1012,64,4.54,285,39,Clouds,scattered clouds,2018-10-13,14
356667,1539442800,-14400,8.34,2.79,7.96,9.0,1013,57,5.16,283,64,Clouds,broken clouds,2018-10-13,15
356668,1539446400,-14400,8.48,2.56,8.0,9.34,1013,51,5.4,279,86,Clouds,overcast clouds,2018-10-13,16
356669,1539450000,-14400,8.61,2.82,8.0,10.05,1014,53,5.34,277,98,Clouds,overcast clouds,2018-10-13,17
356670,1539453600,-14400,9.42,3.52,8.8,10.63,1013,52,5.61,275,100,Clouds,overcast clouds,2018-10-13,18
356671,1539457200,-14400,9.64,3.76,8.8,11.04,1013,49,5.45,271,99,Clouds,overcast clouds,2018-10-13,19
356672,1539460800,-14400,9.64,3.7,9.0,11.3,1014,47,5.43,269,62,Rain,light rain,2018-10-13,20
356673,1539464400,-14400,9.66,3.78,9.0,11.28,1014,47,5.34,268,90,Clouds,overcast clouds,2018-10-13,21
356674,1539468000,-14400,9.45,4.88,8.6,10.53,1015,48,3.49,281,75,Clouds,broken clouds,2018-10-13,22
356675,1539471600,-14400,8.27,3.92,6.37,10.26,1016,52,3.17,288,56,Clouds,broken clouds,2018-10-13,23
356676,1539475200,-14400,8.17,3.91,7.0,9.9,1016,50,2.93,294,51,Clouds,broken clouds,2018-10-14,00
356677,1539478800,-14400,7.07,3.27,5.76,8.56,1017,57,2.42,293,27,Clouds,scattered clouds,2018-10-14,01
356678,1539482400,-14400,6.34,2.8,4.17,7.99,1017,57,1.91,279,7,Clear,sky is clear,2018-10-14,02
356679,1539486000,-14400,5.7,2.4,2.96,9.5,1018,69,1.98,263,47,Clouds,scattered clouds,2018-10-14,03
356680,1539489600,-14400,5.23,1.58,2.19,7.28,1018,70,2.42,247,92,Clouds,overcast clouds,2018-10-14,04
356681,1539493200,-14400,4.48,0.75,0.9,9.64,1019,75,2.59,241,90,Clouds,overcast clouds,2018-10-14,05
356682,1539496800,-14400,3.61,-0.04,0.9,7.2,1019,78,2.4,235,56,Clouds,broken clouds,2018-10-14,06
356683,1539500400,-14400,3.88,0.23,0.9,7.84,1019,78,2.46,232,2,Clear,sky is clear,2018-10-14,07
356684,1539504000,-14400,4.17,0.62,1.0,10.3,1019,80,2.46,230,0,Clear,sky is clear,2018-10-14,08
356685,1539507600,-14400,3.99,0.11,1.0,8.5,1019,79,2.85,232,5,Clear,sky is clear,2018-10-14,09
356686,1539511200,-14400,4.71,1.38,0.0,10.69,1019,75,2.06,275,35,Clouds,scattered clouds,2018-10-14,10
356687,1539514800,-14400,5.18,1.83,1.0,10.72,1020,72,2.07,247,92,Clouds,overcast clouds,2018-10-14,11
356688,1539518400,-14400,5.53,2.49,1.0,10.75,1020,67,1.48,225,72,Clouds,broken clouds,2018-10-14,12
356689,1539522000,-14400,7.26,3.85,4.0,10.93,1020,62,2.14,216,63,Clouds,broken clouds,2018-10-14,13
356690,1539525600,-14400,9.35,6.2,8.0,11.22,1021,70,2.66,213,74,Clouds,broken clouds,2018-10-14,14
356691,1539529200,-14400,10.96,7.53,10.0,12.0,1021,62,3.0,208,76,Clouds,broken clouds,2018-10-14,15
356692,1539532800,-14400,12.11,8.32,10.74,13.0,1021,55,3.36,208,33,Clouds,scattered clouds,2018-10-14,16
356693,1539536400,-14400,13.22,8.73,12.65,14.0,1020,49,4.21,210,34,Clouds,scattered clouds,2018-10-14,17
356694,1539540000,-14400,14.07,8.86,13.13,15.0,1019,46,5.21,210,66,Clouds,broken clouds,2018-10-14,18
