Date,Hour,Toronto,weekday
2007-01-05,7,5131,1
2007-01-05,8,5684,1
2007-01-05,9,6069,1
2007-01-05,10,6289,1
2007-01-05,11,6418,1
2007-01-05,12,6547,1
2007-01-05,13,6540,1
2007-01-05,14,6500,1
2007-01-05,15,6444,1
2007-01-05,16,6395,1
2007-01-05,17,6509,1
2007-01-05,18,6776,1
2007-01-05,19,6702,1
2007-01-05,20,6492,1
2007-01-05,21,6305,1
2007-01-05,22,6044,1
2007-01-05,23,5705,1
2007-01-05,24,5209,1
2007-01-06,1,4814,0
2007-01-06,2,4546,0
2007-01-06,3,4360,0
2007-01-06,4,4220,0
2007-01-06,5,4183,0
2007-01-06,6,4222,0
2007-01-06,7,4402,0
2007-01-06,8,4670,0
2007-01-06,9,4933,0
2007-01-06,10,5222,0
2007-01-06,11,5520,0
2007-01-06,12,5714,0
2007-01-06,13,5727,0
2007-01-06,14,5621,0
2007-01-06,15,5543,0
2007-01-06,16,5497,0
2007-01-06,17,5657,0
2007-01-06,18,6040,0
2007-01-06,19,6047,0
2007-01-06,20,5895,0
2007-01-06,21,5724,0
2007-01-06,22,5552,0
2007-01-06,23,5297,0
2007-01-06,24,4984,0
2007-01-07,1,4670,0
2007-01-07,2,4438,0
2007-01-07,3,4256,0
2007-01-07,4,4166,0
2007-01-07,5,4130,0
2007-01-07,6,4159,0
2007-01-07,7,4262,0
2007-01-07,8,4476,0
2007-01-07,9,4634,0
2007-01-07,10,4904,0
2007-01-07,11,5141,0
2007-01-07,12,5319,0
2007-01-07,13,5416,0
2007-01-07,14,5453,0
2007-01-07,15,5467,0
2007-01-07,16,5542,0
2007-01-07,17,5801,0
2007-01-07,18,6176,0
2007-01-07,19,6167,0
2007-01-07,20,5991,0
2007-01-07,21,5857,0
2007-01-07,22,5668,0
2007-01-07,23,5375,0
2007-01-07,24,5065,0
2007-01-08,1,4791,1
2007-01-08,2,4593,1
2007-01-08,3,4490,1
2007-01-08,4,4442,1
2007-01-08,5,4472,1
2007-01-08,6,4709,1
2007-01-08,7,5284,1
2007-01-08,8,6055,1
2007-01-08,9,6359,1
2007-01-08,10,6462,1
2007-01-08,11,6569,1
2007-01-08,12,6580,1
2007-01-08,13,6571,1
2007-01-08,14,6588,1
2007-01-08,15,6568,1
2007-01-08,16,6561,1
2007-01-08,17,6840,1
2007-01-08,18,7255,1
2007-01-08,19,7236,1
2007-01-08,20,7060,1
2007-01-08,21,6855,1
2007-01-08,22,6461,1
2007-01-08,23,6020,1
2007-01-08,24,5490,1
2007-01-09,1,5149,1
2007-01-09,2,4943,1
2007-01-09,3,4814,1
2007-01-09,4,4772,1
2007-01-09,5,4792,1
2007-01-09,6,4995,1
2007-01-09,7,5539,1
2007-01-09,8,6282,1
2007-01-09,9,6478,1
2007-01-09,10,6571,1
2007-01-09,11,6587,1
2007-01-09,12,6604,1
2007-01-09,13,6614,1
2007-01-09,14,6618,1
2007-01-09,15,6634,1
2007-01-09,16,6691,1
2007-01-09,17,6910,1
2007-01-09,18,7271,1
2007-01-09,19,7299,1
2007-01-09,20,7121,1
2007-01-09,21,6901,1
2007-01-09,22,6606,1
2007-01-09,23,6125,1
2007-01-09,24,5658,1
2007-01-10,1,5294,1
2007-01-10,2,5088,1
2007-01-10,3,4961,1
2007-01-10,4,4901,1
2007-01-10,5,4933,1
2007-01-10,6,5128,1
2007-01-10,7,5692,1
2007-01-10,8,6438,1
2007-01-10,9,6692,1
2007-01-10,10,6748,1
2007-01-10,11,6811,1
2007-01-10,12,6830,1
2007-01-10,13,6788,1
2007-01-10,14,6794,1
2007-01-10,15,6781,1
2007-01-10,16,6843,1
2007-01-10,17,7018,1
2007-01-10,18,7416,1
2007-01-10,19,7453,1
2007-01-10,20,7223,1
2007-01-10,21,7044,1
2007-01-10,22,6753,1
2007-01-10,23,6283,1
2007-01-10,24,5792,1
2007-01-11,1,5372,1
2007-01-11,2,5152,1
2007-01-11,3,5035,1
2007-01-11,4,4979,1
2007-01-11,5,4981,1
2007-01-11,6,5179,1
2007-01-11,7,5716,1
2007-01-11,8,6460,1
2007-01-11,9,6696,1
2007-01-11,10,6766,1
2007-01-11,11,6784,1
2007-01-11,12,6778,1
2007-01-11,13,6717,1
2007-01-11,14,6700,1
2007-01-11,15,6677,1
2007-01-11,16,6740,1
2007-01-11,17,6922,1
2007-01-11,18,7259,1
2007-01-11,19,7181,1
2007-01-11,20,6979,1
2007-01-11,21,6791,1
2007-01-11,22,6464,1
2007-01-11,23,6010,1
2007-01-11,24,5479,1
2007-01-12,1,5108,1
2007-01-12,2,4939,1
2007-01-12,3,4826,1
2007-01-12,4,4734,1
2007-01-12,5,4765,1
2007-01-12,6,4943,1
2007-01-12,7,5470,1
2007-01-12,8,6207,1
2007-01-12,9,6515,1
2007-01-12,10,6603,1
2007-01-12,11,6685,1
2007-01-12,12,6719,1
2007-01-12,13,6647,1
2007-01-12,14,6613,1
2007-01-12,15,6634,1
2007-01-12,16,6643,1
2007-01-12,17,6766,1
2007-01-12,18,6955,1
2007-01-12,19,6862,1
2007-01-12,20,6638,1
2007-01-12,21,6426,1
2007-01-12,22,6142,1
2007-01-12,23,5736,1
2007-01-12,24,5272,1
2007-01-13,1,4897,0
2007-01-13,2,4667,0
2007-01-13,3,4536,0
2007-01-13,4,4482,0
2007-01-13,5,4463,0
2007-01-13,6,4526,0
2007-01-13,7,4732,0
2007-01-13,8,5019,0
2007-01-13,9,5304,0
2007-01-13,10,5618,0
2007-01-13,11,5837,0
2007-01-13,12,5932,0
2007-01-13,13,5888,0
2007-01-13,14,5780,0
2007-01-13,15,5670,0
2007-01-13,16,5617,0
2007-01-13,17,5761,0
2007-01-13,18,6219,0
2007-01-13,19,6249,0
2007-01-13,20,6085,0
2007-01-13,21,5909,0
2007-01-13,22,5672,0
2007-01-13,23,5431,0
2007-01-13,24,5144,0
2007-01-14,1,4825,0
2007-01-14,2,4588,0
2007-01-14,3,4425,0
2007-01-14,4,4364,0
2007-01-14,5,4335,0
2007-01-14,6,4383,0
2007-01-14,7,4502,0
2007-01-14,8,4730,0
2007-01-14,9,4923,0
2007-01-14,10,5224,0
2007-01-14,11,5494,0
2007-01-14,12,5738,0
2007-01-14,13,5832,0
2007-01-14,14,5790,0
2007-01-14,15,5724,0
2007-01-14,16,5731,0
2007-01-14,17,5929,0
2007-01-14,18,6323,0
2007-01-14,19,6382,0
2007-01-14,20,6208,0
2007-01-14,21,6064,0
2007-01-14,22,5840,0
2007-01-14,23,5546,0
2007-01-14,24,5191,0
2007-01-15,1,4871,1
2007-01-15,2,4720,1
2007-01-15,3,4655,1
2007-01-15,4,4643,1
2007-01-15,5,4714,1
2007-01-15,6,4987,1
2007-01-15,7,5529,1
2007-01-15,8,6289,1
2007-01-15,9,6608,1
2007-01-15,10,6805,1
2007-01-15,11,6986,1
2007-01-15,12,7083,1
2007-01-15,13,7087,1
2007-01-15,14,7061,1
2007-01-15,15,7019,1
2007-01-15,16,7030,1
2007-01-15,17,7155,1
2007-01-15,18,7495,1
2007-01-15,19,7494,1
2007-01-15,20,7245,1
2007-01-15,21,7053,1
2007-01-15,22,6701,1
2007-01-15,23,6279,1
2007-01-15,24,5767,1
2007-01-16,1,5385,1
2007-01-16,2,5183,1
2007-01-16,3,5060,1
2007-01-16,4,5018,1
2007-01-16,5,5037,1
2007-01-16,6,5240,1
2007-01-16,7,5821,1
2007-01-16,8,6537,1
2007-01-16,9,6819,1
2007-01-16,10,6937,1
2007-01-16,11,7031,1
2007-01-16,12,7028,1
2007-01-16,13,7022,1
2007-01-16,14,7025,1
2007-01-16,15,6972,1
2007-01-16,16,6967,1
2007-01-16,17,7128,1
2007-01-16,18,7524,1
2007-01-16,19,7679,1
2007-01-16,20,7510,1
2007-01-16,21,7293,1
2007-01-16,22,6992,1
2007-01-16,23,6529,1
2007-01-16,24,6009,1
2007-01-17,1,5603,1
2007-01-17,2,5385,1
2007-01-17,3,5267,1
2007-01-17,4,5213,1
2007-01-17,5,5212,1
2007-01-17,6,5425,1
2007-01-17,7,5976,1
2007-01-17,8,6711,1
2007-01-17,9,6948,1
2007-01-17,10,7038,1
2007-01-17,11,7146,1
2007-01-17,12,7149,1
2007-01-17,13,7085,1
2007-01-17,14,7043,1
2007-01-17,15,7017,1
2007-01-17,16,7019,1
2007-01-17,17,7125,1
2007-01-17,18,7486,1
2007-01-17,19,7555,1
2007-01-17,20,7321,1
2007-01-17,21,7077,1
2007-01-17,22,6763,1
2007-01-17,23,6350,1
2007-01-17,24,5825,1
2007-01-18,1,5440,1
2007-01-18,2,5200,1
2007-01-18,3,5080,1
2007-01-18,4,5025,1
2007-01-18,5,5052,1
2007-01-18,6,5262,1
2007-01-18,7,5800,1
2007-01-18,8,6547,1
2007-01-18,9,6728,1
2007-01-18,10,6869,1
2007-01-18,11,6982,1
2007-01-18,12,6994,1
2007-01-18,13,6948,1
2007-01-18,14,6909,1
2007-01-18,15,6867,1
2007-01-18,16,6895,1
2007-01-18,17,7023,1
2007-01-18,18,7366,1
2007-01-18,19,7404,1
2007-01-18,20,7222,1
2007-01-18,21,7011,1
2007-01-18,22,6704,1
2007-01-18,23,6237,1
2007-01-18,24,5725,1
2007-01-19,1,5318,1
2007-01-19,2,5126,1
2007-01-19,3,4960,1
2007-01-19,4,4925,1
2007-01-19,5,4953,1
2007-01-19,6,5143,1
2007-01-19,7,5709,1
2007-01-19,8,6417,1
2007-01-19,9,6675,1
2007-01-19,10,6802,1
2007-01-19,11,6873,1
2007-01-19,12,6878,1
2007-01-19,13,6856,1
2007-01-19,14,6868,1
2007-01-19,15,6829,1
2007-01-19,16,6830,1
2007-01-19,17,6871,1
2007-01-19,18,7161,1
2007-01-19,19,7225,1
2007-01-19,20,7026,1
2007-01-19,21,6852,1
2007-01-19,22,6603,1
2007-01-19,23,6225,1
2007-01-19,24,5724,1
2007-01-20,1,5313,0
2007-01-20,2,5079,0
2007-01-20,3,4941,0
2007-01-20,4,4895,0
2007-01-20,5,4877,0
2007-01-20,6,4934,0
2007-01-20,7,5113,0
2007-01-20,8,5400,0
2007-01-20,9,5682,0
2007-01-20,10,5954,0
2007-01-20,11,6110,0
2007-01-20,12,6198,0
2007-01-20,13,6170,0
2007-01-20,14,6070,0
2007-01-20,15,5985,0
2007-01-20,16,5935,0
2007-01-20,17,6045,0
2007-01-20,18,6503,0
2007-01-20,19,6672,0
2007-01-20,20,6499,0
2007-01-20,21,6328,0
2007-01-20,22,6134,0
2007-01-20,23,5856,0
2007-01-20,24,5532,0
2007-01-21,1,5233,0
2007-01-21,2,5041,0
2007-01-21,3,4899,0
2007-01-21,4,4804,0
2007-01-21,5,4787,0
2007-01-21,6,4821,0
2007-01-21,7,4952,0
2007-01-21,8,5112,0
2007-01-21,9,5328,0
2007-01-21,10,5645,0
2007-01-21,11,5926,0
2007-01-21,12,6127,0
2007-01-21,13,6198,0
2007-01-21,14,6137,0
2007-01-21,15,6099,0
2007-01-21,16,6128,0
2007-01-21,17,6246,0
2007-01-21,18,6642,0
2007-01-21,19,6737,0
2007-01-21,20,6595,0
2007-01-21,21,6457,0
2007-01-21,22,6311,0
2007-01-21,23,5972,0
2007-01-21,24,5589,0
2007-01-22,1,5279,1
2007-01-22,2,5107,1
2007-01-22,3,5043,1
2007-01-22,4,5012,1
2007-01-22,5,5048,1
2007-01-22,6,5300,1
2007-01-22,7,5820,1
2007-01-22,8,6570,1
2007-01-22,9,6837,1
2007-01-22,10,7041,1
2007-01-22,11,7167,1
2007-01-22,12,7123,1
2007-01-22,13,7054,1
2007-01-22,14,7010,1
2007-01-22,15,6971,1
2007-01-22,16,7005,1
2007-01-22,17,7108,1
2007-01-22,18,7445,1
2007-01-22,19,7580,1
2007-01-22,20,7392,1
2007-01-22,21,7174,1
2007-01-22,22,6812,1
2007-01-22,23,6393,1
2007-01-22,24,5864,1
2007-01-23,1,5472,1
2007-01-23,2,5261,1
2007-01-23,3,5156,1
2007-01-23,4,5101,1
2007-01-23,5,5122,1
2007-01-23,6,5337,1
2007-01-23,7,5892,1
2007-01-23,8,6608,1
2007-01-23,9,6835,1
2007-01-23,10,6958,1
2007-01-23,11,7049,1
2007-01-23,12,7074,1
2007-01-23,13,7097,1
2007-01-23,14,7083,1
2007-01-23,15,6976,1
2007-01-23,16,7014,1
2007-01-23,17,7133,1
2007-01-23,18,7457,1
2007-01-23,19,7537,1
2007-01-23,20,7308,1
2007-01-23,21,7107,1
2007-01-23,22,6812,1
2007-01-23,23,6352,1
2007-01-23,24,5807,1
2007-01-24,1,5427,1
2007-01-24,2,5195,1
2007-01-24,3,5060,1
2007-01-24,4,5007,1
2007-01-24,5,5044,1
2007-01-24,6,5261,1
2007-01-24,7,5833,1
2007-01-24,8,6579,1
2007-01-24,9,6813,1
2007-01-24,10,6901,1
2007-01-24,11,6967,1
2007-01-24,12,6971,1
2007-01-24,13,6937,1
2007-01-24,14,6937,1
2007-01-24,15,6941,1
2007-01-24,16,6940,1
2007-01-24,17,7136,1
2007-01-24,18,7465,1
2007-01-24,19,7611,1
2007-01-24,20,7447,1
2007-01-24,21,7253,1
2007-01-24,22,6951,1
2007-01-24,23,6539,1
2007-01-24,24,6026,1
2007-01-25,1,5622,1
2007-01-25,2,5433,1
2007-01-25,3,5316,1
2007-01-25,4,5270,1
2007-01-25,5,5295,1
2007-01-25,6,5527,1
2007-01-25,7,6100,1
2007-01-25,8,6828,1
2007-01-25,9,7074,1
2007-01-25,10,7226,1
2007-01-25,11,7357,1
2007-01-25,12,7398,1
2007-01-25,13,7309,1
2007-01-25,14,7281,1
2007-01-25,15,7242,1
2007-01-25,16,7245,1
2007-01-25,17,7345,1
2007-01-25,18,7722,1
2007-01-25,19,7900,1
2007-01-25,20,7776,1
2007-01-25,21,7535,1
2007-01-25,22,7217,1
2007-01-25,23,6780,1
2007-01-25,24,6278,1
2007-01-26,1,5892,1
2007-01-26,2,5667,1
2007-01-26,3,5535,1
2007-01-26,4,5488,1
2007-01-26,5,5513,1
2007-01-26,6,5649,1
2007-01-26,7,6181,1
2007-01-26,8,6870,1
2007-01-26,9,7150,1
2007-01-26,10,7341,1
2007-01-26,11,7511,1
2007-01-26,12,7560,1
2007-01-26,13,7493,1
2007-01-26,14,7402,1
2007-01-26,15,7309,1
2007-01-26,16,7259,1
2007-01-26,17,7321,1
2007-01-26,18,7508,1
2007-01-26,19,7543,1
2007-01-26,20,7368,1
2007-01-26,21,7150,1
2007-01-26,22,6880,1
2007-01-26,23,6450,1
2007-01-26,24,5952,1
2007-01-27,1,5573,0
2007-01-27,2,5312,0
2007-01-27,3,5165,0
2007-01-27,4,5063,0
2007-01-27,5,5010,0
2007-01-27,6,4992,0
2007-01-27,7,5147,0
2007-01-27,8,5423,0
2007-01-27,9,5722,0
2007-01-27,10,6065,0
2007-01-27,11,6292,0
2007-01-27,12,6395,0
2007-01-27,13,6392,0
2007-01-27,14,6306,0
2007-01-27,15,6269,0
2007-01-27,16,6264,0
2007-01-27,17,6358,0
2007-01-27,18,6615,0
2007-01-27,19,6648,0
2007-01-27,20,6450,0
2007-01-27,21,6247,0
2007-01-27,22,6025,0
2007-01-27,23,5749,0
2007-01-27,24,5421,0
2007-01-28,1,5115,0
2007-01-28,2,4909,0
2007-01-28,3,4781,0
2007-01-28,4,4720,0
2007-01-28,5,4705,0
2007-01-28,6,4740,0
2007-01-28,7,4876,0
2007-01-28,8,5078,0
2007-01-28,9,5328,0
2007-01-28,10,5632,0
2007-01-28,11,5889,0
2007-01-28,12,6030,0
2007-01-28,13,6065,0
2007-01-28,14,6022,0
2007-01-28,15,6017,0
2007-01-28,16,6061,0
2007-01-28,17,6222,0
2007-01-28,18,6636,0
2007-01-28,19,6844,0
2007-01-28,20,6703,0
2007-01-28,21,6550,0
2007-01-28,22,6343,0
2007-01-28,23,6011,0
2007-01-28,24,5657,0
2007-01-29,1,5350,1
2007-01-29,2,5199,1
2007-01-29,3,5130,1
2007-01-29,4,5081,1
2007-01-29,5,5124,1
2007-01-29,6,5394,1
2007-01-29,7,5953,1
2007-01-29,8,6686,1
2007-01-29,9,6953,1
2007-01-29,10,7081,1
2007-01-29,11,7166,1
2007-01-29,12,7180,1
2007-01-29,13,7157,1
2007-01-29,14,7174,1
2007-01-29,15,7130,1
2007-01-29,16,7113,1
2007-01-29,17,7169,1
2007-01-29,18,7475,1
2007-01-29,19,7686,1
2007-01-29,20,7527,1
2007-01-29,21,7305,1
2007-01-29,22,6989,1
2007-01-29,23,6534,1
2007-01-29,24,6012,1
2007-01-30,1,5639,1
2007-01-30,2,5422,1
2007-01-30,3,5288,1
2007-01-30,4,5239,1
2007-01-30,5,5275,1
2007-01-30,6,5500,1
2007-01-30,7,5728,1
2007-01-30,8,6528,1
2007-01-30,9,6827,1
2007-01-30,10,7017,1
2007-01-30,11,7160,1
2007-01-30,12,7253,1
2007-01-30,13,7207,1
2007-01-30,14,7176,1
2007-01-30,15,7110,1
2007-01-30,16,7057,1
2007-01-30,17,7172,1
2007-01-30,18,7471,1
2007-01-30,19,7643,1
2007-01-30,20,7493,1
2007-01-30,21,7240,1
2007-01-30,22,6939,1
2007-01-30,23,6534,1
2007-01-30,24,6036,1
2007-01-31,1,5669,1
2007-01-31,2,5429,1
2007-01-31,3,5295,1
2007-01-31,4,5253,1
2007-01-31,5,5271,1
2007-01-31,6,5491,1
2007-01-31,7,6014,1
2007-01-31,8,6727,1
2007-01-31,9,6931,1
2007-01-31,10,7040,1
2007-01-31,11,7118,1
2007-01-31,12,7166,1
2007-01-31,13,7104,1
2007-01-31,14,7011,1
2007-01-31,15,6936,1
2007-01-31,16,6988,1
2007-01-31,17,7085,1
2007-01-31,18,7400,1
2007-01-31,19,7623,1
2007-01-31,20,7440,1
2007-01-31,21,7230,1
2007-01-31,22,6919,1
2007-01-31,23,6488,1
2007-01-31,24,5971,1
2007-02-01,1,5581,1
2007-02-01,2,5347,1
2007-02-01,3,5212,1
2007-02-01,4,5164,1
2007-02-01,5,5181,1
2007-02-01,6,5396,1
2007-02-01,7,5933,1
2007-02-01,8,6622,1
2007-02-01,9,6778,1
2007-02-01,10,6872,1
2007-02-01,11,6973,1
2007-02-01,12,7000,1
2007-02-01,13,7021,1
2007-02-01,14,7050,1
2007-02-01,15,7011,1
2007-02-01,16,7009,1
2007-02-01,17,7139,1
2007-02-01,18,7368,1
2007-02-01,19,7572,1
2007-02-01,20,7418,1
2007-02-01,21,7175,1
2007-02-01,22,6856,1
2007-02-01,23,6441,1
2007-02-01,24,5948,1
2007-02-02,1,5539,1
2007-02-02,2,5327,1
2007-02-02,3,5214,1
2007-02-02,4,5135,1
2007-02-02,5,5156,1
2007-02-02,6,5361,1
2007-02-02,7,5854,1
2007-02-02,8,6524,1
2007-02-02,9,6801,1
2007-02-02,10,6930,1
2007-02-02,11,7010,1
2007-02-02,12,7057,1
2007-02-02,13,6959,1
2007-02-02,14,6977,1
2007-02-02,15,6942,1
2007-02-02,16,6939,1
2007-02-02,17,6980,1
2007-02-02,18,7209,1
2007-02-02,19,7320,1
2007-02-02,20,7175,1
2007-02-02,21,7014,1
2007-02-02,22,6743,1
2007-02-02,23,6422,1
2007-02-02,24,5901,1
2007-02-03,1,5569,0
2007-02-03,2,5303,0
2007-02-03,3,5124,0
2007-02-03,4,5058,0
2007-02-03,5,5052,0
2007-02-03,6,5114,0
2007-02-03,7,5306,0
2007-02-03,8,5547,0
2007-02-03,9,5830,0
2007-02-03,10,6069,0
2007-02-03,11,6233,0
2007-02-03,12,6309,0
2007-02-03,13,6312,0
2007-02-03,14,6275,0
2007-02-03,15,6239,0
2007-02-03,16,6255,0
2007-02-03,17,6376,0
2007-02-03,18,6632,0
2007-02-03,19,6858,0
2007-02-03,20,6690,0
2007-02-03,21,6534,0
2007-02-03,22,6353,0
2007-02-03,23,6094,0
2007-02-03,24,5798,0
2007-02-04,1,5499,0
2007-02-04,2,5300,0
2007-02-04,3,5167,0
2007-02-04,4,5097,0
2007-02-04,5,5095,0
2007-02-04,6,5108,0
2007-02-04,7,5229,0
2007-02-04,8,5365,0
2007-02-04,9,5624,0
2007-02-04,10,5928,0
2007-02-04,11,6139,0
2007-02-04,12,6319,0
2007-02-04,13,6410,0
2007-02-04,14,6425,0
2007-02-04,15,6429,0
2007-02-04,16,6471,0
2007-02-04,17,6569,0
2007-02-04,18,6935,0
2007-02-04,19,7199,0
2007-02-04,20,7054,0
2007-02-04,21,6902,0
2007-02-04,22,6718,0
2007-02-04,23,6397,0
2007-02-04,24,6067,0
2007-02-05,1,5764,1
2007-02-05,2,5591,1
2007-02-05,3,5510,1
2007-02-05,4,5489,1
2007-02-05,5,5534,1
2007-02-05,6,5737,1
2007-02-05,7,6288,1
2007-02-05,8,7034,1
2007-02-05,9,7293,1
2007-02-05,10,7477,1
2007-02-05,11,7623,1
2007-02-05,12,7644,1
2007-02-05,13,7553,1
2007-02-05,14,7522,1
2007-02-05,15,7487,1
2007-02-05,16,7485,1
2007-02-05,17,7556,1
2007-02-05,18,7795,1
2007-02-05,19,8048,1
2007-02-05,20,7920,1
2007-02-05,21,7748,1
2007-02-05,22,7417,1
2007-02-05,23,6936,1
2007-02-05,24,6387,1
2007-02-06,1,5996,1
2007-02-06,2,5799,1
2007-02-06,3,5675,1
2007-02-06,4,5630,1
2007-02-06,5,5656,1
2007-02-06,6,5863,1
2007-02-06,7,6414,1
2007-02-06,8,7108,1
2007-02-06,9,7299,1
2007-02-06,10,7356,1
2007-02-06,11,7439,1
2007-02-06,12,7425,1
2007-02-06,13,7407,1
2007-02-06,14,7364,1
2007-02-06,15,7326,1
2007-02-06,16,7351,1
2007-02-06,17,7458,1
2007-02-06,18,7755,1
2007-02-06,19,8013,1
2007-02-06,20,7867,1
2007-02-06,21,7671,1
2007-02-06,22,7359,1
2007-02-06,23,6899,1
2007-02-06,24,6378,1
2007-02-07,1,5966,1
2007-02-07,2,5747,1
2007-02-07,3,5670,1
2007-02-07,4,5617,1
2007-02-07,5,5646,1
2007-02-07,6,5857,1
2007-02-07,7,6394,1
2007-02-07,8,7057,1
2007-02-07,9,7271,1
2007-02-07,10,7313,1
2007-02-07,11,7403,1
2007-02-07,12,7438,1
2007-02-07,13,7422,1
2007-02-07,14,7416,1
2007-02-07,15,7403,1
2007-02-07,16,7359,1
2007-02-07,17,7460,1
2007-02-07,18,7693,1
2007-02-07,19,8042,1
2007-02-07,20,7907,1
2007-02-07,21,7669,1
2007-02-07,22,7278,1
2007-02-07,23,6833,1
2007-02-07,24,6274,1
2007-02-08,1,5917,1
2007-02-08,2,5715,1
2007-02-08,3,5571,1
2007-02-08,4,5527,1
2007-02-08,5,5538,1
2007-02-08,6,5767,1
2007-02-08,7,6309,1
2007-02-08,8,7002,1
2007-02-08,9,7194,1
2007-02-08,10,7276,1
2007-02-08,11,7288,1
2007-02-08,12,7340,1
2007-02-08,13,7286,1
2007-02-08,14,7232,1
2007-02-08,15,7196,1
2007-02-08,16,7246,1
2007-02-08,17,7365,1
2007-02-08,18,7606,1
2007-02-08,19,7828,1
2007-02-08,20,7677,1
2007-02-08,21,7466,1
2007-02-08,22,7154,1
2007-02-08,23,6692,1
2007-02-08,24,6185,1
2007-02-09,1,5785,1
2007-02-09,2,5602,1
2007-02-09,3,5505,1
2007-02-09,4,5456,1
2007-02-09,5,5497,1
2007-02-09,6,5708,1
2007-02-09,7,6214,1
2007-02-09,8,6901,1
2007-02-09,9,7156,1
2007-02-09,10,7280,1
2007-02-09,11,7385,1
2007-02-09,12,7345,1
2007-02-09,13,7236,1
2007-02-09,14,7133,1
2007-02-09,15,7027,1
2007-02-09,16,6955,1
2007-02-09,17,6954,1
2007-02-09,18,7159,1
2007-02-09,19,7428,1
2007-02-09,20,7318,1
2007-02-09,21,7104,1
2007-02-09,22,6821,1
2007-02-09,23,6445,1
2007-02-09,24,5982,1
2007-02-10,1,5589,0
2007-02-10,2,5356,0
2007-02-10,3,5210,0
2007-02-10,4,5145,0
2007-02-10,5,5079,0
2007-02-10,6,5153,0
2007-02-10,7,5352,0
2007-02-10,8,5575,0
2007-02-10,9,5843,0
2007-02-10,10,6100,0
2007-02-10,11,6240,0
2007-02-10,12,6319,0
2007-02-10,13,6321,0
2007-02-10,14,6314,0
2007-02-10,15,6227,0
2007-02-10,16,6144,0
2007-02-10,17,6168,0
2007-02-10,18,6399,0
2007-02-10,19,6712,0
2007-02-10,20,6614,0
2007-02-10,21,6455,0
2007-02-10,22,6256,0
2007-02-10,23,5974,0
2007-02-10,24,5643,0
2007-02-11,1,5362,0
2007-02-11,2,5141,0
2007-02-11,3,5013,0
2007-02-11,4,4945,0
2007-02-11,5,4916,0
2007-02-11,6,4938,0
2007-02-11,7,5052,0
2007-02-11,8,5205,0
2007-02-11,9,5465,0
2007-02-11,10,5781,0
2007-02-11,11,5984,0
2007-02-11,12,6116,0
2007-02-11,13,6095,0
2007-02-11,14,6055,0
2007-02-11,15,6040,0
2007-02-11,16,6037,0
2007-02-11,17,6167,0
2007-02-11,18,6526,0
2007-02-11,19,6789,0
2007-02-11,20,6710,0
2007-02-11,21,6579,0
2007-02-11,22,6395,0
2007-02-11,23,6074,0
2007-02-11,24,5729,0
2007-02-12,1,5420,1
2007-02-12,2,5231,1
2007-02-12,3,5163,1
2007-02-12,4,5136,1
2007-02-12,5,5176,1
2007-02-12,6,5395,1
2007-02-12,7,5892,1
2007-02-12,8,6634,1
2007-02-12,9,6936,1
2007-02-12,10,7076,1
2007-02-12,11,7204,1
2007-02-12,12,7249,1
2007-02-12,13,7205,1
2007-02-12,14,7202,1
2007-02-12,15,7140,1
2007-02-12,16,7129,1
2007-02-12,17,7189,1
2007-02-12,18,7360,1
2007-02-12,19,7688,1
2007-02-12,20,7662,1
2007-02-12,21,7436,1
2007-02-12,22,7174,1
2007-02-12,23,6732,1
2007-02-12,24,6179,1
2007-02-13,1,5835,1
2007-02-13,2,5613,1
2007-02-13,3,5521,1
2007-02-13,4,5480,1
2007-02-13,5,5524,1
2007-02-13,6,5743,1
2007-02-13,7,6303,1
2007-02-13,8,6997,1
2007-02-13,9,7229,1
2007-02-13,10,7386,1
2007-02-13,11,7483,1
2007-02-13,12,7483,1
2007-02-13,13,7542,1
2007-02-13,14,7530,1
2007-02-13,15,7525,1
2007-02-13,16,7540,1
2007-02-13,17,7630,1
2007-02-13,18,7833,1
2007-02-13,19,8034,1
2007-02-13,20,7935,1
2007-02-13,21,7730,1
2007-02-13,22,7433,1
2007-02-13,23,6975,1
2007-02-13,24,6452,1
2007-02-14,1,6069,1
2007-02-14,2,5856,1
2007-02-14,3,5749,1
2007-02-14,4,5690,1
2007-02-14,5,5714,1
2007-02-14,6,5873,1
2007-02-14,7,6378,1
2007-02-14,8,6974,1
2007-02-14,9,7249,1
2007-02-14,10,7437,1
2007-02-14,11,7574,1
2007-02-14,12,7659,1
2007-02-14,13,7653,1
2007-02-14,14,7560,1
2007-02-14,15,7479,1
2007-02-14,16,7399,1
2007-02-14,17,7426,1
2007-02-14,18,7637,1
2007-02-14,19,7952,1
2007-02-14,20,7811,1
2007-02-14,21,7568,1
2007-02-14,22,7328,1
2007-02-14,23,6844,1
2007-02-14,24,6372,1
2007-02-15,1,6070,1
2007-02-15,2,5879,1
2007-02-15,3,5703,1
2007-02-15,4,5674,1
2007-02-15,5,5707,1
2007-02-15,6,5909,1
2007-02-15,7,6494,1
2007-02-15,8,7076,1
2007-02-15,9,7273,1
2007-02-15,10,7394,1
2007-02-15,11,7456,1
2007-02-15,12,7491,1
2007-02-15,13,7429,1
2007-02-15,14,7433,1
2007-02-15,15,7373,1
2007-02-15,16,7339,1
2007-02-15,17,7349,1
2007-02-15,18,7554,1
2007-02-15,19,7865,1
2007-02-15,20,7799,1
