Date,Hour,Toronto,weekday,Toronto_Previous_Day
2008-04-07,18,6090,1,5197
2008-04-07,19,6074,1,5255
2008-04-07,20,6304,1,5555
2008-04-07,21,6095,1,5465
2008-04-07,22,5650,1,5183
2008-04-07,23,5150,1,4834
2008-04-07,24,4750,1,4546
2008-04-08,1,4538,1,4390
2008-04-08,2,4375,1,4283
2008-04-08,3,4366,1,4241
2008-04-08,4,4403,1,4307
2008-04-08,5,4582,1,4570
2008-04-08,6,5146,1,5117
2008-04-08,7,5764,1,5686
2008-04-08,8,6036,1,6001
2008-04-08,9,6225,1,6200
2008-04-08,10,6317,1,6330
2008-04-08,11,6372,1,6376
2008-04-08,12,6297,1,6363
2008-04-08,13,6305,1,6343
2008-04-08,14,6265,1,6267
2008-04-08,15,6251,1,6215
2008-04-08,16,6209,1,6206
2008-04-08,17,6131,1,6164
2008-04-08,18,5991,1,6090
2008-04-08,19,5981,1,6074
2008-04-08,20,6207,1,6304
2008-04-08,21,5978,1,6095
2008-04-08,22,5577,1,5650
2008-04-08,23,5031,1,5150
2008-04-08,24,4635,1,4750
2008-04-09,1,4416,1,4538
2008-04-09,2,4295,1,4375
2008-04-09,3,4292,1,4366
2008-04-09,4,4320,1,4403
2008-04-09,5,4536,1,4582
2008-04-09,6,5047,1,5146
2008-04-09,7,5687,1,5764
2008-04-09,8,6113,1,6036
2008-04-09,9,6343,1,6225
2008-04-09,10,6421,1,6317
2008-04-09,11,6413,1,6372
2008-04-09,12,6370,1,6297
2008-04-09,13,6342,1,6305
2008-04-09,14,6304,1,6265
2008-04-09,15,6245,1,6251
2008-04-09,16,6230,1,6209
2008-04-09,17,6165,1,6131
2008-04-09,18,6048,1,5991
2008-04-09,19,6054,1,5981
2008-04-09,20,6191,1,6207
2008-04-09,21,5997,1,5978
2008-04-09,22,5602,1,5577
2008-04-09,23,5088,1,5031
2008-04-09,24,4683,1,4635
2008-04-10,1,4533,1,4416
2008-04-10,2,4404,1,4295
2008-04-10,3,4361,1,4292
2008-04-10,4,4400,1,4320
2008-04-10,5,4629,1,4536
2008-04-10,6,5152,1,5047
2008-04-10,7,5768,1,5687
2008-04-10,8,6058,1,6113
2008-04-10,9,6169,1,6343
2008-04-10,10,6262,1,6421
2008-04-10,11,6291,1,6413
2008-04-10,12,6260,1,6370
2008-04-10,13,6239,1,6342
2008-04-10,14,6189,1,6304
2008-04-10,15,6127,1,6245
2008-04-10,16,6164,1,6230
2008-04-10,17,6158,1,6165
2008-04-10,18,6122,1,6048
2008-04-10,19,6167,1,6054
2008-04-10,20,6286,1,6191
2008-04-10,21,6024,1,5997
2008-04-10,22,5617,1,5602
2008-04-10,23,5096,1,5088
2008-04-10,24,4740,1,4683
2008-04-11,1,4521,1,4533
2008-04-11,2,4413,1,4404
2008-04-11,3,4392,1,4361
2008-04-11,4,4422,1,4400
2008-04-11,5,4704,1,4629
2008-04-11,6,5255,1,5152
2008-04-11,7,5993,1,5768
2008-04-11,8,6369,1,6058
2008-04-11,9,6546,1,6169
2008-04-11,10,6707,1,6262
2008-04-11,11,6800,1,6291
2008-04-11,12,6764,1,6260
2008-04-11,13,6653,1,6239
2008-04-11,14,6547,1,6189
2008-04-11,15,6455,1,6127
2008-04-11,16,6381,1,6164
2008-04-11,17,6315,1,6158
2008-04-11,18,6215,1,6122
2008-04-11,19,6150,1,6167
2008-04-11,20,6186,1,6286
2008-04-11,21,5960,1,6024
2008-04-11,22,5584,1,5617
2008-04-11,23,5113,1,5096
2008-04-11,24,4742,1,4740
2008-04-12,1,4469,0,4521
2008-04-12,2,4301,0,4413
2008-04-12,3,4208,0,4392
2008-04-12,4,4202,0,4422
2008-04-12,5,4269,0,4704
2008-04-12,6,4446,0,5255
2008-04-12,7,4672,0,5993
2008-04-12,8,5047,0,6369
2008-04-12,9,5373,0,6546
2008-04-12,10,5603,0,6707
2008-04-12,11,5701,0,6800
2008-04-12,12,5671,0,6764
2008-04-12,13,5571,0,6653
2008-04-12,14,5453,0,6547
2008-04-12,15,5379,0,6455
2008-04-12,16,5395,0,6381
2008-04-12,17,5445,0,6315
2008-04-12,18,5451,0,6215
2008-04-12,19,5436,0,6150
2008-04-12,20,5484,0,6186
2008-04-12,21,5372,0,5960
2008-04-12,22,5134,0,5584
2008-04-12,23,4873,0,5113
2008-04-12,24,4577,0,4742
2008-04-13,1,4353,0,4469
2008-04-13,2,4211,0,4301
2008-04-13,3,4168,0,4208
2008-04-13,4,4147,0,4202
2008-04-13,5,4182,0,4269
2008-04-13,6,4234,0,4446
2008-04-13,7,4364,0,4672
2008-04-13,8,4644,0,5047
2008-04-13,9,4932,0,5373
2008-04-13,10,5130,0,5603
2008-04-13,11,5243,0,5701
2008-04-13,12,5280,0,5671
2008-04-13,13,5249,0,5571
2008-04-13,14,5177,0,5453
2008-04-13,15,5115,0,5379
2008-04-13,16,5178,0,5395
2008-04-13,17,5234,0,5445
2008-04-13,18,5225,0,5451
2008-04-13,19,5257,0,5436
2008-04-13,20,5562,0,5484
2008-04-13,21,5495,0,5372
2008-04-13,22,5249,0,5134
2008-04-13,23,4895,0,4873
2008-04-13,24,4601,0,4577
2008-04-14,1,4427,1,4353
2008-04-14,2,4321,1,4211
2008-04-14,3,4283,1,4168
2008-04-14,4,4327,1,4147
2008-04-14,5,4582,1,4182
2008-04-14,6,5116,1,4234
2008-04-14,7,5746,1,4364
2008-04-14,8,6016,1,4644
2008-04-14,9,6159,1,4932
2008-04-14,10,6271,1,5130
2008-04-14,11,6314,1,5243
2008-04-14,12,6282,1,5280
2008-04-14,13,6313,1,5249
2008-04-14,14,6248,1,5177
2008-04-14,15,6163,1,5115
2008-04-14,16,6143,1,5178
2008-04-14,17,6104,1,5234
2008-04-14,18,6048,1,5225
2008-04-14,19,5989,1,5257
2008-04-14,20,6242,1,5562
2008-04-14,21,6086,1,5495
2008-04-14,22,5673,1,5249
2008-04-14,23,5173,1,4895
2008-04-14,24,4792,1,4601
2008-04-15,1,4564,1,4427
2008-04-15,2,4490,1,4321
2008-04-15,3,4428,1,4283
2008-04-15,4,4446,1,4327
2008-04-15,5,4636,1,4582
2008-04-15,6,5134,1,5116
2008-04-15,7,5780,1,5746
2008-04-15,8,6061,1,6016
2008-04-15,9,6185,1,6159
2008-04-15,10,6275,1,6271
2008-04-15,11,6319,1,6314
2008-04-15,12,6289,1,6282
2008-04-15,13,6270,1,6313
2008-04-15,14,6177,1,6248
2008-04-15,15,6152,1,6163
2008-04-15,16,6140,1,6143
2008-04-15,17,6070,1,6104
2008-04-15,18,5946,1,6048
2008-04-15,19,5879,1,5989
2008-04-15,20,6083,1,6242
2008-04-15,21,5960,1,6086
2008-04-15,22,5532,1,5673
2008-04-15,23,5032,1,5173
2008-04-15,24,4653,1,4792
2008-04-16,1,4451,1,4564
2008-04-16,2,4340,1,4490
2008-04-16,3,4325,1,4428
2008-04-16,4,4367,1,4446
2008-04-16,5,4596,1,4636
2008-04-16,6,5101,1,5134
2008-04-16,7,5748,1,5780
2008-04-16,8,6038,1,6061
2008-04-16,9,6159,1,6185
2008-04-16,10,6246,1,6275
2008-04-16,11,6255,1,6319
2008-04-16,12,6257,1,6289
2008-04-16,13,6278,1,6270
2008-04-16,14,6241,1,6177
2008-04-16,15,6181,1,6152
2008-04-16,16,6168,1,6140
2008-04-16,17,6125,1,6070
2008-04-16,18,6004,1,5946
2008-04-16,19,5945,1,5879
2008-04-16,20,6111,1,6083
2008-04-16,21,5972,1,5960
2008-04-16,22,5571,1,5532
2008-04-16,23,5032,1,5032
2008-04-16,24,4657,1,4653
2008-04-17,1,4442,1,4451
2008-04-17,2,4317,1,4340
2008-04-17,3,4228,1,4325
2008-04-17,4,4250,1,4367
2008-04-17,5,4460,1,4596
2008-04-17,6,4968,1,5101
2008-04-17,7,5549,1,5748
2008-04-17,8,5875,1,6038
2008-04-17,9,6017,1,6159
2008-04-17,10,6162,1,6246
2008-04-17,11,6234,1,6255
2008-04-17,12,6219,1,6257
2008-04-17,13,6222,1,6278
2008-04-17,14,6217,1,6241
2008-04-17,15,6189,1,6181
2008-04-17,16,6149,1,6168
2008-04-17,17,6066,1,6125
2008-04-17,18,5958,1,6004
2008-04-17,19,5861,1,5945
2008-04-17,20,6019,1,6111
2008-04-17,21,5934,1,5972
2008-04-17,22,5513,1,5571
2008-04-17,23,4996,1,5032
2008-04-17,24,4563,1,4657
2008-04-18,1,4354,1,4442
2008-04-18,2,4211,1,4317
2008-04-18,3,4144,1,4228
2008-04-18,4,4156,1,4250
2008-04-18,5,4365,1,4460
2008-04-18,6,4818,1,4968
2008-04-18,7,5471,1,5549
2008-04-18,8,5835,1,5875
2008-04-18,9,6036,1,6017
2008-04-18,10,6184,1,6162
2008-04-18,11,6303,1,6234
2008-04-18,12,6301,1,6219
2008-04-18,13,6294,1,6222
2008-04-18,14,6280,1,6217
2008-04-18,15,6215,1,6189
2008-04-18,16,6135,1,6149
2008-04-18,17,6019,1,6066
2008-04-18,18,5836,1,5958
2008-04-18,19,5710,1,5861
2008-04-18,20,5852,1,6019
2008-04-18,21,5697,1,5934
2008-04-18,22,5333,1,5513
2008-04-18,23,4824,1,4996
2008-04-18,24,4436,1,4563
2008-04-19,1,4190,0,4354
2008-04-19,2,4000,0,4211
2008-04-19,3,3944,0,4144
2008-04-19,4,3895,0,4156
2008-04-19,5,3956,0,4365
2008-04-19,6,4041,0,4818
2008-04-19,7,4301,0,5471
2008-04-19,8,4693,0,5835
2008-04-19,9,5037,0,6036
2008-04-19,10,5267,0,6184
2008-04-19,11,5364,0,6303
2008-04-19,12,5378,0,6301
2008-04-19,13,5333,0,6294
2008-04-19,14,5258,0,6280
2008-04-19,15,5199,0,6215
2008-04-19,16,5195,0,6135
2008-04-19,17,5178,0,6019
2008-04-19,18,5084,0,5836
2008-04-19,19,5023,0,5710
2008-04-19,20,5171,0,5852
2008-04-19,21,5098,0,5697
2008-04-19,22,4833,0,5333
2008-04-19,23,4511,0,4824
2008-04-19,24,4206,0,4436
2008-04-20,1,3982,0,4190
2008-04-20,2,3815,0,4000
2008-04-20,3,3728,0,3944
2008-04-20,4,3716,0,3895
2008-04-20,5,3749,0,3956
2008-04-20,6,3771,0,4041
2008-04-20,7,3908,0,4301
2008-04-20,8,4248,0,4693
2008-04-20,9,4614,0,5037
2008-04-20,10,4875,0,5267
2008-04-20,11,5035,0,5364
2008-04-20,12,5130,0,5378
2008-04-20,13,5117,0,5333
2008-04-20,14,5085,0,5258
2008-04-20,15,5074,0,5199
2008-04-20,16,5093,0,5195
2008-04-20,17,5136,0,5178
2008-04-20,18,5166,0,5084
2008-04-20,19,5146,0,5023
2008-04-20,20,5261,0,5171
2008-04-20,21,5210,0,5098
2008-04-20,22,4977,0,4833
2008-04-20,23,4591,0,4511
2008-04-20,24,4244,0,4206
2008-04-21,1,4047,1,3982
2008-04-21,2,3982,1,3815
2008-04-21,3,3929,1,3728
2008-04-21,4,3984,1,3716
2008-04-21,5,4240,1,3749
2008-04-21,6,4713,1,3771
2008-04-21,7,5399,1,3908
2008-04-21,8,5814,1,4248
2008-04-21,9,6078,1,4614
2008-04-21,10,6232,1,4875
2008-04-21,11,6385,1,5035
2008-04-21,12,6395,1,5130
2008-04-21,13,6400,1,5117
2008-04-21,14,6408,1,5085
2008-04-21,15,6385,1,5074
2008-04-21,16,6384,1,5093
2008-04-21,17,6316,1,5136
2008-04-21,18,6173,1,5166
2008-04-21,19,6021,1,5146
2008-04-21,20,6129,1,5261
2008-04-21,21,6004,1,5210
2008-04-21,22,5536,1,4977
2008-04-21,23,4987,1,4591
2008-04-21,24,4553,1,4244
2008-04-22,1,4312,1,4047
2008-04-22,2,4146,1,3982
2008-04-22,3,4093,1,3929
2008-04-22,4,4077,1,3984
2008-04-22,5,4321,1,4240
2008-04-22,6,4730,1,4713
2008-04-22,7,5391,1,5399
2008-04-22,8,5786,1,5814
2008-04-22,9,6007,1,6078
2008-04-22,10,6266,1,6232
2008-04-22,11,6405,1,6385
2008-04-22,12,6428,1,6395
2008-04-22,13,6483,1,6400
2008-04-22,14,6490,1,6408
2008-04-22,15,6463,1,6385
2008-04-22,16,6457,1,6384
2008-04-22,17,6359,1,6316
2008-04-22,18,6190,1,6173
2008-04-22,19,6047,1,6021
2008-04-22,20,6152,1,6129
2008-04-22,21,6007,1,6004
2008-04-22,22,5556,1,5536
2008-04-22,23,5012,1,4987
2008-04-22,24,4616,1,4553
2008-04-23,1,4387,1,4312
2008-04-23,2,4228,1,4146
2008-04-23,3,4144,1,4093
2008-04-23,4,4151,1,4077
2008-04-23,5,4364,1,4321
2008-04-23,6,4862,1,4730
2008-04-23,7,5522,1,5391
2008-04-23,8,5916,1,5786
2008-04-23,9,6151,1,6007
2008-04-23,10,6349,1,6266
2008-04-23,11,6385,1,6405
2008-04-23,12,6438,1,6428
2008-04-23,13,6524,1,6483
2008-04-23,14,6530,1,6490
2008-04-23,15,6609,1,6463
2008-04-23,16,6513,1,6457
2008-04-23,17,6314,1,6359
2008-04-23,18,6090,1,6190
2008-04-23,19,5913,1,6047
2008-04-23,20,6054,1,6152
2008-04-23,21,5922,1,6007
2008-04-23,22,5480,1,5556
2008-04-23,23,4945,1,5012
2008-04-23,24,4588,1,4616
2008-04-24,1,4350,1,4387
2008-04-24,2,4187,1,4228
2008-04-24,3,4140,1,4144
2008-04-24,4,4133,1,4151
2008-04-24,5,4318,1,4364
2008-04-24,6,4756,1,4862
2008-04-24,7,5419,1,5522
2008-04-24,8,5802,1,5916
2008-04-24,9,6019,1,6151
2008-04-24,10,6196,1,6349
2008-04-24,11,6286,1,6385
2008-04-24,12,6318,1,6438
2008-04-24,13,6339,1,6524
2008-04-24,14,6284,1,6530
2008-04-24,15,6277,1,6609
2008-04-24,16,6245,1,6513
2008-04-24,17,6145,1,6314
2008-04-24,18,6040,1,6090
2008-04-24,19,5893,1,5913
2008-04-24,20,6006,1,6054
2008-04-24,21,5875,1,5922
2008-04-24,22,5411,1,5480
2008-04-24,23,4921,1,4945
2008-04-24,24,4507,1,4588
2008-04-25,1,4271,1,4350
2008-04-25,2,4132,1,4187
2008-04-25,3,4058,1,4140
2008-04-25,4,4084,1,4133
2008-04-25,5,4299,1,4318
2008-04-25,6,4820,1,4756
2008-04-25,7,5446,1,5419
2008-04-25,8,5847,1,5802
2008-04-25,9,6024,1,6019
2008-04-25,10,6128,1,6196
2008-04-25,11,6261,1,6286
2008-04-25,12,6248,1,6318
2008-04-25,13,6183,1,6339
2008-04-25,14,6166,1,6284
2008-04-25,15,6098,1,6277
2008-04-25,16,6058,1,6245
2008-04-25,17,5957,1,6145
2008-04-25,18,5833,1,6040
2008-04-25,19,5702,1,5893
2008-04-25,20,5803,1,6006
2008-04-25,21,5718,1,5875
2008-04-25,22,5314,1,5411
2008-04-25,23,4854,1,4921
2008-04-25,24,4425,1,4507
2008-04-26,1,4147,0,4271
2008-04-26,2,3970,0,4132
2008-04-26,3,3925,0,4058
2008-04-26,4,3887,0,4084
2008-04-26,5,3945,0,4299
2008-04-26,6,3981,0,4820
2008-04-26,7,4255,0,5446
2008-04-26,8,4687,0,5847
2008-04-26,9,5031,0,6024
2008-04-26,10,5250,0,6128
2008-04-26,11,5378,0,6261
2008-04-26,12,5400,0,6248
2008-04-26,13,5371,0,6183
2008-04-26,14,5299,0,6166
2008-04-26,15,5261,0,6098
2008-04-26,16,5210,0,6058
2008-04-26,17,5184,0,5957
2008-04-26,18,5071,0,5833
2008-04-26,19,4957,0,5702
2008-04-26,20,5095,0,5803
